Topic Number,Score,Documents
449,0.0,76687    142431    30192    63618    33175    57725    141227    61526    186744    15827
450,0.003933330594600437,51034    157565    96503    69891    101122    168722    104727    189250    156496    58459    59935    80179    45252    161789    185406    51873    126886
451,0.00010445012232666622,110782
452,0.00044696939387642965,124321    42840    176019
453,0.000772688388193758,24428    134815    36734    90354
454,0.00020574057031015237,122995
455,0.00043679764656191956,90863    127707
456,0.0005081189187464908,19870    57725    78576    11284
457,0.00024324173234000212,156578
458,0.0004536403140719263,96901    89818    108789
459,0.0,96901    89818    108789
460,0.00011105472044457022,7985
461,0.0004278762906666557,118844    105523
462,0.0001431221713517555,182447
463,0.0004016547597840386,34334    36793
464,0.0002101425060629361,8940    23375
